country,region_id,region_name,month,cpi_all_items,inflation_mtm,inflation_yoy,cpi_g01,cpi_g02,cpi_g03,cpi_g04,cpi_g05,cpi_g06,cpi_g07,cpi_g08,cpi_g09,cpi_g10,cpi_g11,inflation_mtm_g01,inflation_mtm_g02,inflation_mtm_g03,inflation_mtm_g04,inflation_mtm_g05,inflation_mtm_g06,inflation_mtm_g07,inflation_mtm_g08,inflation_mtm_g09,inflation_mtm_g10,inflation_mtm_g11,inflation_yoy_g01,inflation_yoy_g02,inflation_yoy_g03,inflation_yoy_g04,inflation_yoy_g05,inflation_yoy_g06,inflation_yoy_g07,inflation_yoy_g08,inflation_yoy_g09,inflation_yoy_g10,inflation_yoy_g11
Indonesia,KOTA PALOPO,KOTA PALOPO,2024-12-01,106.16,0.31,1.87,111.24,102.37,100.79,101.53,100.49,110.25,99.08,101.95,103.07,104.15,106.56,0.79,0.02,0.01,-0.01,0.01,0.33,0.0,-0.2,0.0,0.0,-0.02,4.05,0.51,0.0,0.37,0.3,0.58,-0.79,0.23,1.05,1.57,3.62
Indonesia,KOTA PALOPO,KOTA PALOPO,2025-01-01,104.69,-1.38,-0.01,112.12,102.5,90.08,101.66,100.49,109.89,99.06,101.95,104.08,104.16,107.18,0.79,0.13,-10.63,0.13,0.0,-0.33,-0.02,0.0,0.98,0.01,0.58,3.12,0.64,-10.4,0.49,0.3,0.86,-0.82,0.23,2.04,1.56,4.09
Indonesia,KOTA PALOPO,KOTA PALOPO,2025-02-01,104.19,-0.48,-0.9,111.39,102.5,87.87,101.74,100.49,110.02,99.06,102.19,104.08,104.16,108.68,-0.65,0.0,-2.45,0.08,0.0,0.12,0.0,0.24,0.0,0.0,1.4,1.23,0.63,-12.6,0.39,0.3,0.98,-0.82,0.46,2.04,1.56,5.59
Indonesia,KOTA PALOPO,KOTA PALOPO,2025-03-01,106.77,2.48,0.64,114.07,102.91,97.1,101.94,100.63,110.52,99.07,102.19,104.08,104.16,109.6,2.41,0.4,10.5,0.2,0.14,0.45,0.01,0.0,0.0,0.0,0.85,1.27,1.03,-3.42,0.59,0.44,1.25,-0.81,0.46,2.04,1.2,6.13
Indonesia,KOTA PALOPO,KOTA PALOPO,2025-04-01,107.91,1.07,0.97,115.1,103.02,101.47,102.01,100.68,110.16,98.74,102.19,104.08,104.16,111.51,0.9,0.11,4.5,0.07,0.05,-0.33,-0.33,0.0,0.0,0.0,1.74,0.86,1.14,0.93,0.54,0.49,0.22,-1.14,0.04,2.04,0.15,6.94
Indonesia,KOTA PALOPO,KOTA PALOPO,2025-05-01,107.8,-0.1,1.08,114.76,103.02,101.47,101.93,100.67,110.15,99.07,102.19,104.08,104.17,111.35,-0.3,0.0,0.0,-0.08,-0.01,-0.01,0.33,0.0,0.0,0.01,-0.14,1.07,1.14,0.93,0.52,0.48,0.65,-0.59,0.04,2.04,0.16,5.98
Indonesia,KOTA PALOPO,KOTA PALOPO,2025-06-01,107.78,-0.02,1.38,114.62,103.02,101.44,101.98,100.81,110.1,99.05,102.19,104.08,104.17,111.91,-0.12,0.0,-0.03,0.05,0.14,-0.05,-0.02,0.0,0.0,0.0,0.5,1.85,1.1,0.89,0.56,0.63,0.55,-0.03,0.04,2.04,0.16,6.32
Indonesia,KOTA PALOPO,KOTA PALOPO,2025-07-01,108.79,0.94,2.63,117.41,103.39,101.43,101.88,101.05,110.29,99.05,102.19,105.33,104.17,111.98,2.43,0.36,-0.01,-0.1,0.24,0.17,0.0,0.0,1.2,0.0,0.06,5.39,1.28,0.88,0.35,0.86,0.26,-0.03,0.04,3.26,0.16,6.41
Indonesia,KOTA PALOPO,KOTA PALOPO,2025-08-01,108.69,-0.09,2.75,116.94,103.39,101.42,101.88,101.05,110.38,99.05,102.19,106.0,104.17,112.64,-0.4,0.0,-0.01,0.0,0.0,0.08,0.0,0.0,0.64,0.0,0.59,5.67,1.28,0.87,0.35,0.86,0.3,-0.03,0.04,3.92,0.16,6.86
Indonesia,KOTA PALOPO,KOTA PALOPO,2025-09-01,108.52,-0.16,2.7,116.08,103.39,101.42,101.89,101.07,110.61,99.12,102.44,106.0,104.17,113.96,-0.74,0.0,0.0,0.01,0.02,0.21,0.07,0.24,0.0,0.0,1.17,5.39,1.28,0.64,0.36,0.59,0.58,0.04,0.28,2.84,0.16,7.97
Indonesia,KOTA PALOPO,KOTA PALOPO,2025-10-01,108.42,-0.09,2.67,115.16,103.39,101.42,101.94,100.91,110.61,99.12,102.44,106.0,104.17,117.34,-0.79,0.0,0.0,0.05,-0.16,0.0,0.0,0.0,0.0,0.0,2.97,4.87,1.27,0.64,0.41,0.45,0.7,0.04,0.28,2.84,0.02,10.51
Indonesia,KOTA PALOPO,KOTA PALOPO,2025-11-01,108.23,-0.18,2.27,114.57,103.39,101.42,102.01,100.8,110.73,99.12,102.44,106.0,104.17,117.14,-0.51,0.0,0.0,0.07,-0.11,0.11,0.0,0.0,0.0,0.0,-0.17,3.81,1.02,0.64,0.46,0.32,0.76,0.04,0.28,2.84,0.02,9.91
Indonesia,KOTA PALOPO,KOTA PALOPO,2025-12-01,108.62,0.36,2.32,115.27,103.39,101.42,102.12,100.75,111.33,99.12,102.65,106.0,104.17,118.67,0.61,0.0,0.0,0.11,-0.05,0.54,0.0,0.2,0.0,0.0,1.31,3.62,1.0,0.63,0.58,0.26,0.98,0.04,0.69,2.84,0.02,11.36
Indonesia,KOTA PALOPO,KOTA PALOPO,2026-01-01,109.02,0.37,4.14,115.6,103.42,101.42,102.12,100.78,110.72,99.12,102.65,106.0,106.02,120.94,0.29,0.03,0.0,0.0,0.03,-0.55,0.0,0.0,0.0,1.78,1.91,3.1,0.9,12.59,0.45,0.29,0.76,0.06,0.69,1.84,1.79,12.84
Indonesia,KOTA PALOPO,KOTA PALOPO,2026-02-01,109.55,0.49,5.14,116.56,103.42,101.51,101.94,100.75,110.83,99.15,102.65,106.0,106.07,124.08,0.83,0.0,0.09,-0.18,-0.03,0.1,0.03,0.0,0.0,0.05,2.6,4.64,0.9,15.52,0.2,0.26,0.74,0.09,0.45,1.84,1.83,14.17
Indonesia,KOTA PALOPO,KOTA PALOPO,2026-03-01,109.77,0.2,2.81,116.97,104.28,101.51,102.1,100.84,111.77,99.16,102.59,106.0,106.25,122.39,0.35,0.83,0.0,0.16,0.09,0.85,0.01,-0.06,0.0,0.17,-1.36,2.54,1.33,4.54,0.16,0.21,1.13,0.09,0.39,1.84,2.01,11.67
Indonesia,KOTA PALOPO,KOTA PALOPO,2026-04-01,110.29,0.47,2.21,118.15,104.8,101.57,102.68,100.86,111.36,99.3,102.59,106.0,107.91,120.96,1.01,0.5,0.06,0.57,0.02,-0.37,0.14,0.0,0.0,1.56,-1.17,2.65,1.73,0.1,0.66,0.18,1.09,0.57,0.39,1.84,3.6,8.47
Indonesia,KOTA PALOPO,KOTA PALOPO,2026-05-01,110.23,-0.05,2.25,117.4,105.31,101.87,103.24,100.86,111.46,99.45,102.81,106.0,108.73,120.52,-0.63,0.49,0.3,0.55,0.0,0.09,0.15,0.21,0.0,0.76,-0.36,2.3,2.22,0.39,1.29,0.19,1.19,0.38,0.61,1.84,4.38,8.24
Indonesia,KOTA PALU,KOTA PALU,2024-01-01,104.54,0.07,1.98,108.71,100.1,103.28,101.66,100.22,108.55,99.98,103.87,100.97,102.5,104.88,0.22,-0.47,-0.02,0.03,-1.09,-0.17,0.0,0.12,0.26,0.48,0.6,6.06,-0.85,0.63,0.96,-0.89,1.34,0.09,0.13,0.58,1.32,2.44
Indonesia,KOTA PALU,KOTA PALU,2024-02-01,104.85,0.3,2.31,110.05,100.25,103.28,101.58,100.32,108.48,99.97,103.85,100.97,102.5,104.98,1.23,0.15,0.0,-0.08,0.1,-0.06,-0.01,-0.02,0.0,0.0,0.1,7.08,-0.62,0.6,0.75,-0.79,1.58,0.08,0.15,0.58,1.31,3.27
Indonesia,KOTA PALU,KOTA PALU,2024-03-01,105.44,0.56,2.41,112.47,100.11,103.28,101.52,100.13,108.15,99.95,103.86,100.97,102.93,105.92,2.2,-0.14,0.0,-0.06,-0.19,-0.3,-0.02,0.01,0.0,0.42,0.9,7.5,-0.39,0.7,0.24,-0.59,0.9,0.06,0.16,0.58,1.72,3.72
Indonesia,KOTA PALU,KOTA PALU,2024-04-01,105.36,-0.08,2.29,110.84,100.27,103.28,101.19,100.46,108.87,99.95,102.88,100.97,103.44,107.89,-1.45,0.16,0.0,-0.33,0.33,0.67,0.0,-0.94,0.0,0.5,1.86,6.22,-0.09,0.69,-0.12,-0.42,1.26,0.05,-0.71,0.58,2.05,5.05
Indonesia,KOTA PALU,KOTA PALU,2024-05-01,105.57,0.2,2.24,111.52,100.27,103.28,101.33,100.38,108.69,99.95,103.28,100.97,103.44,108.75,0.61,0.0,0.0,0.14,-0.08,-0.17,0.0,0.39,0.0,0.0,0.8,5.74,-0.1,0.72,-0.33,-0.53,1.55,0.05,-0.4,0.38,1.89,5.33
Indonesia,KOTA PALU,KOTA PALU,2024-06-01,105.76,0.18,2.28,111.99,100.34,103.28,101.21,100.52,109.03,99.97,103.28,101.05,103.45,109.11,0.42,0.07,0.0,-0.12,0.14,0.31,0.02,0.0,0.08,0.01,0.33,6.02,-0.1,0.72,-0.51,-0.58,1.17,0.07,-0.39,0.46,1.64,6.15
Indonesia,KOTA PALU,KOTA PALU,2024-07-01,105.64,-0.11,2.03,110.28,100.21,103.38,101.29,100.73,108.77,99.95,104.34,103.58,104.23,110.23,-1.53,-0.13,0.1,0.08,0.21,-0.24,-0.02,1.03,2.5,0.75,1.03,3.81,-0.19,0.73,-0.46,-0.37,0.95,0.05,0.63,2.97,2.3,7.49
Indonesia,KOTA PALU,KOTA PALU,2024-08-01,105.71,0.07,2.02,109.77,100.47,103.51,101.5,101.18,109.34,99.97,104.64,103.63,104.23,110.7,-0.46,0.26,0.13,0.21,0.45,0.52,0.02,0.29,0.05,0.0,0.43,3.18,-0.05,0.98,-0.36,0.3,1.13,0.07,0.92,3.02,2.3,7.8
Indonesia,KOTA PALU,KOTA PALU,2024-09-01,105.77,0.06,2.1,109.57,100.2,103.51,101.45,101.93,108.86,100.03,104.64,105.96,104.23,111.41,-0.18,-0.27,0.0,-0.05,0.74,-0.44,0.06,0.0,2.25,0.0,0.64,3.08,-0.61,1.47,-0.59,0.95,0.47,0.08,0.89,5.34,2.28,8.33
Indonesia,KOTA PALU,KOTA PALU,2024-10-01,105.63,-0.13,1.58,108.36,100.23,103.63,102.06,101.93,108.65,100.04,104.64,105.96,104.25,112.78,-1.1,0.03,0.12,0.6,0.0,-0.19,0.01,0.0,0.0,0.02,1.23,1.5,-0.71,0.17,0.04,1.0,0.06,0.09,0.89,5.21,2.3,9.69
Indonesia,KOTA PALU,KOTA PALU,2024-11-01,105.44,-0.18,1.15,106.97,100.12,103.63,102.16,102.17,108.52,100.04,104.99,105.99,105.22,113.22,-1.28,-0.11,0.0,0.1,0.24,-0.12,0.0,0.33,0.03,0.93,0.39,-0.48,-0.72,0.18,0.39,1.0,-0.18,0.08,1.22,5.24,3.25,9.16
Indonesia,KOTA PALU,KOTA PALU,2024-12-01,105.93,0.46,1.4,109.05,100.21,103.65,102.12,102.38,108.36,100.14,104.96,105.99,105.39,113.44,1.94,0.09,0.02,-0.04,0.21,-0.15,0.1,-0.03,0.0,0.16,0.19,0.53,-0.36,0.34,0.48,1.05,-0.35,0.16,1.17,5.24,3.31,8.82
Indonesia,KOTA PALU,KOTA PALU,2025-01-01,104.66,-1.2,0.11,110.74,100.31,93.84,102.67,102.58,108.85,100.13,105.05,106.06,105.53,113.75,1.55,0.1,-9.46,0.54,0.2,0.45,-0.01,0.09,0.07,0.13,0.27,1.87,0.21,-9.14,0.99,2.35,0.28,0.15,1.14,5.04,2.96,8.46
Indonesia,KOTA PALU,KOTA PALU,2025-02-01,104.48,-0.17,-0.35,111.16,100.2,91.22,102.76,102.48,109.25,100.14,104.96,106.15,105.65,115.53,0.38,-0.11,-2.79,0.09,-0.1,0.37,0.01,-0.09,0.08,0.11,1.56,1.01,-0.05,-11.68,1.16,2.15,0.71,0.17,1.07,5.13,3.07,10.05
Indonesia,KOTA PALU,KOTA PALU,2025-03-01,107.45,2.84,1.91,116.33,101.03,99.72,102.75,102.48,109.46,100.13,104.96,106.15,106.73,116.55,4.65,0.83,9.32,-0.01,0.0,0.19,-0.01,0.0,0.0,1.02,0.88,3.43,0.92,-3.45,1.21,2.35,1.21,0.18,1.06,5.13,3.69,10.04
Indonesia,KOTA PALU,KOTA PALU,2025-04-01,108.4,0.88,2.89,115.54,101.11,103.94,102.47,103.03,109.46,100.03,105.51,106.19,107.4,120.21,-0.68,0.08,4.23,-0.27,0.54,0.0,-0.1,0.52,0.04,0.63,3.14,4.24,0.84,0.64,1.26,2.56,0.54,0.08,2.56,5.17,3.83,11.42
Indonesia,KOTA PALU,KOTA PALU,2025-05-01,107.79,-0.56,2.1,112.97,100.78,103.96,102.51,102.44,109.36,100.27,105.8,106.25,107.4,119.92,-2.22,-0.33,0.02,0.04,-0.57,-0.09,0.24,0.27,0.06,0.0,-0.24,1.3,0.51,0.66,1.16,2.05,0.62,0.32,2.44,5.23,3.83,10.27
Indonesia,KOTA PALU,KOTA PALU,2025-06-01,107.97,0.17,2.09,113.39,99.9,103.97,102.49,102.95,109.09,99.99,105.88,106.28,107.47,122.26,0.37,-0.87,0.01,-0.02,0.5,-0.25,-0.28,0.08,0.03,0.07,1.95,1.25,-0.44,0.67,1.26,2.42,0.06,0.02,2.52,5.18,3.89,12.05
Indonesia,KOTA PALU,KOTA PALU,2025-07-01,108.67,0.65,2.87,115.98,99.92,103.93,102.56,103.25,109.3,99.98,105.82,107.24,107.47,122.86,2.28,0.02,-0.04,0.07,0.29,0.19,-0.01,-0.06,0.9,0.0,0.49,5.17,-0.29,0.53,1.25,2.5,0.49,0.03,1.42,3.53,3.11,11.46
Indonesia,KOTA PALU,KOTA PALU,2025-08-01,108.86,0.17,2.98,116.51,99.96,103.92,102.39,103.19,109.08,99.97,105.82,107.67,108.3,122.99,0.46,0.04,-0.01,-0.17,-0.06,-0.2,-0.01,0.0,0.4,0.77,0.11,6.14,-0.51,0.4,0.88,1.99,-0.24,0.0,1.13,3.9,3.9,11.1
Indonesia,KOTA PALU,KOTA PALU,2025-09-01,108.97,0.1,3.03,116.2,100.11,104.35,102.59,103.2,108.76,100.0,105.8,107.68,108.3,124.61,-0.27,0.15,0.41,0.2,0.01,-0.29,0.03,-0.02,0.01,0.0,1.32,6.05,-0.09,0.81,1.12,1.25,-0.09,-0.03,1.11,1.62,3.9,11.85
Indonesia,KOTA PALU,KOTA PALU,2025-10-01,108.88,-0.08,3.08,114.39,100.1,104.48,102.57,103.16,108.17,100.0,105.8,107.68,108.4,129.38,-1.56,-0.01,0.12,-0.02,-0.04,-0.54,0.0,0.0,0.0,0.09,3.83,5.56,-0.13,0.82,0.5,1.21,-0.44,-0.04,1.11,1.62,3.98,14.72
Indonesia,KOTA PALU,KOTA PALU,2025-11-01,108.54,-0.31,2.94,112.29,99.37,104.49,102.3,102.95,108.92,100.0,105.81,107.68,108.4,130.36,-1.84,-0.73,0.01,-0.26,-0.2,0.69,0.0,0.01,0.0,0.0,0.76,4.97,-0.75,0.83,0.14,0.76,0.37,-0.04,0.78,1.59,3.02,15.14
Indonesia,KOTA PALU,KOTA PALU,2025-12-01,108.95,0.38,2.85,113.06,99.44,104.49,102.28,103.09,109.46,99.98,106.4,107.68,108.61,132.02,0.69,0.07,0.0,-0.02,0.14,0.5,-0.02,0.56,0.0,0.19,1.27,3.68,-0.77,0.81,0.16,0.69,1.02,-0.16,1.37,1.59,3.06,16.38
Indonesia,KOTA PALU,KOTA PALU,2026-01-01,109.21,0.24,4.35,113.48,99.4,104.57,102.64,102.79,109.18,99.98,106.99,107.68,108.62,134.28,0.37,-0.04,0.08,0.35,-0.29,-0.26,0.0,0.55,0.0,0.01,1.71,2.47,-0.91,11.43,-0.03,0.2,0.3,-0.15,1.85,1.53,2.93,18.05
Indonesia,KOTA PALU,KOTA PALU,2026-02-01,109.93,0.66,5.22,115.21,99.13,104.57,102.66,103.21,109.57,100.01,107.28,107.68,108.62,137.81,1.52,-0.27,0.0,0.02,0.41,0.36,0.03,0.27,0.0,0.0,2.63,3.64,-1.07,14.63,-0.1,0.71,0.29,-0.13,2.21,1.44,2.81,19.29
Indonesia,KOTA PALU,KOTA PALU,2026-03-01,110.29,0.33,2.64,117.01,99.36,104.62,102.24,103.64,109.25,100.0,107.28,107.68,108.85,137.37,1.56,0.23,0.05,-0.41,0.42,-0.29,-0.01,0.0,0.0,0.21,-0.32,0.58,-1.65,4.91,-0.5,1.13,-0.19,-0.13,2.21,1.44,1.99,17.86
Indonesia,KOTA PALU,KOTA PALU,2026-04-01,110.71,0.38,2.13,117.33,99.62,104.76,102.75,103.82,109.82,100.4,108.12,107.71,109.09,138.92,0.27,0.26,0.13,0.5,0.17,0.52,0.4,0.78,0.03,0.22,1.13,1.55,-1.47,0.79,0.27,0.77,0.33,0.37,2.47,1.43,1.57,15.56
Indonesia,KOTA PALU,KOTA PALU,2026-05-01,110.83,0.11,2.82,116.01,99.84,105.16,102.95,103.93,111.3,100.7,108.44,107.84,109.49,139.42,-1.13,0.22,0.38,0.19,0.11,1.35,0.3,0.3,0.12,0.37,0.36,2.69,-0.93,1.15,0.43,1.45,1.77,0.43,2.5,1.5,1.95,16.26
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2024-01-01,104.07,0.03,1.89,106.48,100.72,101.23,100.16,110.18,109.91,99.77,103.24,100.6,101.75,101.91,0.05,0.1,0.22,-0.19,0.11,-0.13,0.0,0.02,0.0,0.0,-0.06,4.47,0.44,0.22,-0.75,9.27,1.83,0.18,2.13,0.59,0.48,-0.9
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2024-02-01,104.42,0.34,2.42,108.01,100.72,101.31,100.13,110.15,109.16,99.77,103.24,100.6,101.75,101.41,1.44,0.0,0.08,-0.03,-0.03,-0.68,0.0,0.0,0.0,0.0,-0.49,6.32,0.44,0.18,-0.84,9.1,2.07,0.2,2.13,0.59,0.41,-1.56
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2024-03-01,104.46,0.04,2.24,108.79,100.72,101.31,100.05,110.08,107.44,99.77,103.24,100.6,102.05,101.59,0.72,0.0,0.0,-0.08,-0.06,-1.58,0.0,0.0,0.0,0.29,0.18,6.63,0.21,0.18,-0.96,8.94,0.18,0.2,2.13,0.59,0.29,-1.31
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2024-04-01,105.06,0.57,2.39,109.08,100.72,101.31,100.28,110.08,111.19,99.77,103.24,100.6,102.05,101.74,0.27,0.0,0.0,0.23,0.0,3.49,0.0,0.0,0.0,0.0,0.15,5.99,0.13,0.06,-0.41,8.9,2.39,0.2,2.13,0.59,0.29,-1.1
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2024-05-01,104.7,-0.34,1.97,108.43,100.72,101.31,100.06,110.54,109.92,99.77,103.36,100.6,102.05,101.81,-0.6,0.0,0.0,-0.22,0.42,-1.14,0.0,0.12,0.0,0.0,0.07,5.0,0.14,0.06,-0.94,9.32,1.61,0.2,2.25,0.59,0.29,-0.85
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2024-06-01,104.9,0.19,1.78,108.98,100.72,101.31,99.99,110.62,110.57,99.81,103.36,100.6,102.05,100.92,0.51,0.0,0.0,-0.07,0.07,0.59,0.04,0.0,0.0,0.0,-0.87,3.95,0.14,0.06,-1.0,9.39,2.94,0.24,0.4,0.59,0.29,-1.63
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2024-07-01,104.61,-0.28,1.4,108.11,100.72,101.29,100.0,110.62,110.13,99.79,102.89,100.6,102.05,101.66,-0.8,0.0,-0.02,0.01,0.0,-0.4,-0.02,-0.45,0.0,0.0,0.73,3.68,0.14,0.04,-0.73,8.41,0.57,0.22,-0.06,0.59,0.29,-0.76
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2024-08-01,104.5,-0.11,1.19,107.6,100.69,101.29,99.73,111.0,110.36,99.79,104.3,101.11,102.05,101.27,-0.47,-0.03,0.0,-0.27,0.34,0.21,0.0,1.37,0.51,0.0,-0.38,3.16,0.07,0.11,-0.82,0.53,1.28,0.22,1.31,0.82,0.29,-0.75
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2024-09-01,104.67,0.16,0.82,106.99,101.23,101.72,99.75,111.75,111.19,99.79,106.02,101.53,102.39,102.38,-0.57,0.54,0.42,0.02,0.68,0.75,0.0,1.65,0.42,0.33,1.1,0.92,0.64,0.62,-0.83,1.36,1.98,0.05,2.79,0.92,0.63,0.05
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2024-10-01,104.53,-0.13,0.69,106.96,101.34,101.72,99.68,112.05,109.71,99.79,106.33,101.53,102.39,103.09,-0.03,0.11,0.0,-0.07,0.27,-1.33,0.0,0.29,0.0,0.0,0.69,0.96,0.75,0.54,-1.12,1.74,0.77,0.05,3.09,0.92,0.63,0.77
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2024-11-01,104.56,0.03,0.65,106.92,101.51,101.68,99.51,111.42,110.16,99.79,106.33,101.53,102.39,103.25,-0.04,0.17,-0.04,-0.17,-0.56,0.41,0.0,0.0,0.0,0.0,0.16,0.94,0.88,0.5,-1.3,1.24,0.41,0.05,3.01,0.92,0.63,1.48
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2024-12-01,104.83,0.26,0.76,108.04,101.16,101.68,99.56,111.85,109.63,99.79,106.34,101.53,102.39,103.26,1.05,-0.34,0.0,0.05,0.39,-0.48,0.0,0.01,0.0,0.0,0.01,1.51,0.54,0.66,-0.79,1.63,-0.38,0.02,3.02,0.92,0.63,1.27
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2025-01-01,103.82,-0.96,-0.24,110.98,101.82,87.54,100.37,112.35,110.25,99.93,106.36,102.39,102.39,105.88,2.72,0.65,-13.91,0.81,0.45,0.57,0.14,0.02,0.85,0.0,2.54,4.23,1.09,-13.52,0.21,1.97,0.31,0.16,3.02,1.78,0.63,3.9
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2025-02-01,104.06,0.23,-0.34,110.7,101.95,87.64,100.65,112.14,112.12,99.87,106.36,102.39,102.58,106.51,-0.25,0.13,0.11,0.28,-0.19,1.7,-0.06,0.0,0.0,0.19,0.6,2.49,1.22,-13.49,0.52,1.81,2.71,0.1,3.02,1.78,0.82,5.03
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2025-03-01,105.91,1.78,1.39,110.21,101.29,101.81,100.57,112.19,110.71,99.78,106.36,102.39,102.58,105.47,-0.44,-0.65,16.17,-0.08,0.04,-1.26,-0.09,0.0,0.0,0.0,-0.98,1.31,0.57,0.49,0.52,1.92,3.04,0.01,3.02,1.78,0.52,3.82
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2025-04-01,106.81,0.85,1.67,113.13,101.36,101.82,100.66,112.17,111.17,99.27,106.36,102.39,102.58,105.07,2.65,0.07,0.01,0.09,-0.02,0.42,-0.51,0.0,0.0,0.0,-0.38,3.71,0.64,0.5,0.38,1.9,-0.02,-0.5,3.02,1.78,0.52,3.27
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2025-05-01,105.89,-0.86,1.14,109.88,101.37,101.82,100.94,112.09,111.56,99.62,106.36,102.39,102.71,104.45,-2.87,0.01,0.0,0.28,-0.07,0.35,0.35,0.0,0.0,0.13,-0.59,1.34,0.65,0.5,0.88,1.4,1.49,-0.15,2.9,1.78,0.65,2.59
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2025-06-01,105.91,0.02,0.96,111.29,101.47,101.8,100.84,112.18,111.94,99.62,107.62,91.43,102.9,104.62,1.28,0.1,-0.02,-0.1,0.08,0.34,0.0,1.18,-10.7,0.18,0.16,2.12,0.74,0.48,0.85,1.41,1.24,-0.19,4.12,-9.12,0.83,3.67
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2025-07-01,106.4,0.46,1.71,112.75,101.5,101.8,100.77,112.68,111.73,99.62,107.62,91.43,103.37,105.0,1.31,0.03,0.0,-0.07,0.45,-0.19,0.0,0.0,0.0,0.46,0.36,4.29,0.77,0.5,0.77,1.86,1.45,-0.17,4.6,-9.12,1.29,3.29
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2025-08-01,105.88,-0.49,1.32,111.41,101.51,102.04,100.6,112.89,110.37,99.6,107.62,91.48,103.64,105.15,-1.19,0.01,0.24,-0.17,0.19,-1.22,-0.02,0.0,0.05,0.26,0.14,3.54,0.81,0.74,0.87,1.7,0.01,-0.19,3.18,-9.52,1.56,3.83
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2025-09-01,106.5,0.59,1.75,113.49,101.28,102.04,100.47,112.89,110.02,99.65,107.62,91.48,103.64,105.98,1.87,-0.23,0.0,-0.13,0.0,-0.32,0.05,0.0,0.0,0.0,0.79,6.08,0.05,0.31,0.72,1.02,-1.05,-0.14,1.51,-9.9,1.22,3.52
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2025-10-01,106.58,0.08,1.96,113.38,101.32,102.07,100.49,112.96,110.39,99.65,107.62,91.48,103.64,106.85,-0.1,0.04,0.03,0.02,0.06,0.34,0.0,0.0,0.0,0.0,0.82,6.0,-0.02,0.34,0.81,0.81,0.62,-0.14,1.21,-9.9,1.22,3.65
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2025-11-01,107.35,0.72,2.67,115.58,101.36,102.12,100.49,113.55,110.91,99.65,107.62,91.48,103.64,106.96,1.94,0.04,0.05,0.0,0.52,0.47,0.0,0.0,0.0,0.0,0.1,8.1,-0.15,0.43,0.98,1.91,0.68,-0.14,1.21,-9.9,1.22,3.59
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2025-12-01,107.53,0.17,2.58,115.78,101.41,102.21,100.47,113.55,111.73,99.58,107.62,91.48,103.64,107.06,0.17,0.05,0.09,-0.02,0.0,0.74,-0.07,0.0,0.0,0.0,0.09,7.16,0.25,0.52,0.91,1.52,1.92,-0.21,1.2,-9.9,1.22,3.68
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2026-01-01,107.65,0.11,3.69,116.42,101.4,102.21,100.58,114.48,110.67,99.78,107.62,91.59,103.69,107.21,0.55,-0.01,0.0,0.11,0.82,-0.95,0.2,0.0,0.12,0.05,0.14,4.9,-0.41,16.76,0.21,1.9,0.38,-0.15,1.18,-10.55,1.27,1.26
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2026-02-01,107.18,-0.44,3.0,114.15,101.97,102.22,100.38,114.52,111.21,100.16,107.62,91.61,103.69,108.95,-1.95,0.56,0.01,-0.2,0.03,0.49,0.38,0.0,0.02,0.0,1.62,3.12,0.02,16.64,-0.27,2.12,-0.81,0.29,1.18,-10.53,1.08,2.29
Indonesia,KOTA PANGKAL PINANG,KOTA PANGKAL PINANG,2026-03-01,107.4,0.21,1.41,114.3,101.97,102.24,100.36,114.52,112.48,100.18,107.62,91.61,103.69,109.16,0.13,0.0,0.02,-0.02,0.0,1.14,0.02,0.0,0.0,0.0,0.19,3.71,0.67,0.42,-0.21,2.08,1.6,0.4,1.18,-10.53,1.08,3.5
